index|id|country|country_code|city|node_type|latitude|longitude
21|PER21|Peru|PER|Piura|secundaria|-5.1803852|-80.6336798
21|PER21|Peru|PER|Piura|secundaria|-5.1801603|-80.6336157
21|PER21|Peru|PER|Piura|secundaria|-5.182786|-80.6303793
21|PER21|Peru|PER|Piura|secundaria|-5.183406|-80.6304204
21|PER21|Peru|PER|Piura|secundaria|-5.1796087|-80.6350809
21|PER21|Peru|PER|Piura|secundaria|-5.1800287|-80.632153
21|PER21|Peru|PER|Piura|secundaria|-5.1823942|-80.6311606
21|PER21|Peru|PER|Piura|secundaria|-5.1823407|-80.6312485
21|PER21|Peru|PER|Piura|secundaria|-5.1820792|-80.6312317
21|PER21|Peru|PER|Piura|secundaria|-5.1821331|-80.6311446
21|PER21|Peru|PER|Piura|secundaria|-5.182276|-80.6311521
21|PER21|Peru|PER|Piura|secundaria|-5.1823384|-80.6311039
21|PER21|Peru|PER|Piura|secundaria|-5.1823588|-80.6309013
21|PER21|Peru|PER|Piura|secundaria|-5.1824155|-80.6308555
21|PER21|Peru|PER|Piura|secundaria|-5.1823988|-80.6355093
21|PER21|Peru|PER|Piura|secundaria|-5.1822116|-80.6310257
21|PER21|Peru|PER|Piura|secundaria|-5.1823454|-80.6310342
21|PER21|Peru|PER|Piura|secundaria|-5.1822383|-80.6311494
21|PER21|Peru|PER|Piura|secundaria|-5.1822449|-80.6310274
21|PER21|Peru|PER|Piura|secundaria|-5.183693|-80.6351173
21|PER21|Peru|PER|Piura|secundaria|-5.1837763|-80.6352338
21|PER21|Peru|PER|Piura|secundaria|-5.1854113|-80.6326371
21|PER21|Peru|PER|Piura|secundaria|-5.1851594|-80.6334093
21|PER21|Peru|PER|Piura|secundaria|-5.1855414|-80.6340289
21|PER21|Peru|PER|Piura|secundaria|-5.1825637|-80.6360483
21|PER21|Peru|PER|Piura|secundaria|-5.1824863|-80.6359516
21|PER21|Peru|PER|Piura|secundaria|-5.1849404|-80.6351054
21|PER21|Peru|PER|Piura|secundaria|-5.1793127|-80.6345191
22|ECU22|Ecuador|ECU|Cuenca|principal|-2.91881474361417|-79.0353233585747
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9161333|-79.0333025
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9204341|-79.0374858
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9206872|-79.0370272
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9173083|-79.0361997
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9160186|-79.0369807
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9161213|-79.0369877
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9156847|-79.036958
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9158665|-79.0361862
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9161284|-79.0361737
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9156924|-79.0361885
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9171337|-79.0341515
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9173461|-79.0336588
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9179037|-79.0327708
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9170315|-79.0355525
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9163124|-79.0345539
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9168111|-79.0347851
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9159781|-79.0351035
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9180434|-79.037123
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9171665|-79.0340799
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9161795|-79.0332219
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9218107|-79.0363604
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9207296|-79.0369635
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9192786|-79.0333929
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9215437|-79.0377358
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.921593|-79.0376691
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9217172|-79.0377774
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9185609|-79.0368755
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9160123|-79.0350398
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9188634|-79.0331777
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.918237|-79.0329505
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9198914|-79.0362896
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9181444|-79.034981
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9191427|-79.0345723
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9187652|-79.0340992
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9181991|-79.0349047
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9206027|-79.0339178
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9198078|-79.0341763
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9170767|-79.0323571
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9184873|-79.0344806
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9163683|-79.0333849
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.919278|-79.0322951
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9170052|-79.0373464
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9199883|-79.0349394
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9173782|-79.035807
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.917685|-79.0353405
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9177174|-79.0360619
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9179761|-79.0356687
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9159697|-79.0331631
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9184311|-79.0330448
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9193616|-79.0351028
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9197396|-79.03277
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9199829|-79.0324335
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9200249|-79.0323775
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9204401|-79.0326094
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9206932|-79.0363774
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9207417|-79.0334686
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9207832|-79.0358146
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9209921|-79.0366422
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9157121|-79.0329485
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9160231|-79.0330775
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9185661|-79.0372605
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9185817|-79.036068
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9186602|-79.0378439
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9188548|-79.0355709
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9190759|-79.0378314
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9201923|-79.0382623
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9203106|-79.0344958
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9170981|-79.037048
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9202854|-79.0341541
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9211729|-79.0340851
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9160053|-79.035061
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9169836|-79.0355979
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9173358|-79.0358307
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9175846|-79.0360828
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.91767|-79.0361566
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9180996|-79.0369778
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9182857|-79.0365815
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9183679|-79.0372745
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9184898|-79.0372299
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9186859|-79.0381027
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.918746|-79.0380781
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9161882|-79.034754
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9186703|-79.036867
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9188097|-79.0354098
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9191713|-79.0358147
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.919257|-79.0365884
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.919507|-79.0360878
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9197299|-79.0361589
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9199591|-79.0368417
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9199572|-79.0355533
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9201664|-79.0366086
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9199194|-79.0384575
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9208106|-79.0378777
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9210802|-79.0373584
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9200067|-79.0363834
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9214876|-79.0370028
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9216407|-79.0371045
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9216402|-79.0368116
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9217706|-79.0368985
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9218425|-79.0372425
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9176465|-79.0359898
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9184334|-79.0338981
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9179174|-79.0373531
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9206101|-79.0341332
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.917702|-79.0345153
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9211226|-79.0373093
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.916322|-79.0334511
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9187638|-79.0350974
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.918571|-79.0353352
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9173369|-79.0375333
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9180362|-79.0363455
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9203376|-79.0349901
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9200284|-79.035069
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9197081|-79.0356861
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9196084|-79.036063
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9196505|-79.0356097
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9194843|-79.0359652
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9191389|-79.0354152
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.919088|-79.0352529
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.918275|-79.0341908
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9179353|-79.034698
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9181384|-79.0341304
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9178246|-79.0346114
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9179455|-79.0341586
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9177834|-79.0340728
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.917551|-79.0343934
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9175223|-79.033999
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9173211|-79.0342059
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9168445|-79.0334143
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9166849|-79.0336494
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9158112|-79.0327357
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9158843|-79.0329633
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9173271|-79.0377106
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9173197|-79.0378521
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9168686|-79.0371425
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.916872|-79.0374181
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9168472|-79.0376401
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9169862|-79.0376442
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9170495|-79.0373491
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9169667|-79.0370409
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9170226|-79.0370439
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9173431|-79.0373687
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9169925|-79.0375055
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9175244|-79.0375484
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9169849|-79.0376723
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9169723|-79.0378182
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9174995|-79.03773
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9169336|-79.0382639
22|ECU22|Ecuador|ECU|Cuenca|secundaria|-2.9167916|-79.0382785
23|ECU23|Ecuador|ECU|Cuenca|principal|-2.92044876733396|-79.030757337166
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9231184|-79.0295929
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9229461|-79.029841
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9204752|-79.0307689
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.922062|-79.0305449
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9215162|-79.0313501
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9198233|-79.0303107
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9192498|-79.0282745
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.919416|-79.0294593
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9173461|-79.0336588
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9179037|-79.0327708
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9192786|-79.0333929
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9231104|-79.0290668
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9223774|-79.0277645
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9232484|-79.0295724
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9233453|-79.0291213
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9234996|-79.0308809
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.923464|-79.0292158
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.917377|-79.0313113
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9178791|-79.0315627
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9191474|-79.0312333
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9188634|-79.0331777
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9201371|-79.0305925
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9197701|-79.030853
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9191054|-79.029969
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.918237|-79.0329505
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9182572|-79.029499
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9181378|-79.0317111
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9187555|-79.0320208
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.918496|-79.0303861
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9183288|-79.0307552
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9195834|-79.0309702
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9194219|-79.0320223
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9196899|-79.0318456
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9222343|-79.0283194
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9179595|-79.0316032
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.919254|-79.0311846
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9192812|-79.0306247
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9174845|-79.0323041
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9202916|-79.0311119
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9196399|-79.0300363
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9222475|-79.0291566
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9179741|-79.0283691
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9200145|-79.0316155
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9180501|-79.0324798
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9185979|-79.0307239
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9191804|-79.0302118
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9178215|-79.0309655
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.919278|-79.0322951
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9184311|-79.0330448
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9187246|-79.029422
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.918941|-79.0294181
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9190436|-79.0298945
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.919526|-79.0320975
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9197396|-79.03277
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9199829|-79.0324335
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9200249|-79.0323775
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9200906|-79.0293618
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9204401|-79.0326094
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9207417|-79.0334686
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9214078|-79.0315241
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9175017|-79.0283891
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9175677|-79.0289492
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9219913|-79.0295331
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9226026|-79.0281491
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.923209|-79.0294278
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9176219|-79.0278761
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9204483|-79.0299951
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9213045|-79.0303941
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9214935|-79.0298563
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.922285|-79.0278481
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9227308|-79.0278225
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9224387|-79.0278214
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9203645|-79.0278895
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9188006|-79.0300342
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9188255|-79.0303177
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9197143|-79.0299968
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.921238|-79.0309464
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9220017|-79.0305067
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9212053|-79.0310323
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9188635|-79.0303112
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9189069|-79.0305228
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.917543|-79.0313919
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9176016|-79.0314231
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9213146|-79.0288634
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9215125|-79.0287892
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9198782|-79.0294088
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9223945|-79.0277746
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.919282|-79.0287821
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9189668|-79.0288741
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9217346|-79.0306516
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9203122|-79.0298213
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9218657|-79.0305704
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9214249|-79.0310903
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9184196|-79.0276864
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9183439|-79.0276545
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9225767|-79.0280901
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9225095|-79.028124
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9212885|-79.0283999
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.920876|-79.0286104
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9199745|-79.029491
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9200814|-79.0297903
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9206831|-79.0282751
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9177125|-79.0277426
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9226923|-79.0276517
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9194417|-79.0282589
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.923339|-79.0306239
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9229667|-79.0303807
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.923316|-79.029216
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9234344|-79.0291803
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.920188|-79.0304912
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9230662|-79.0294313
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9208763|-79.0287401
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9212011|-79.0285411
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.921701|-79.0285496
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9174258|-79.0280324
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9174221|-79.0276902
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9175544|-79.0302077
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9184442|-79.0301939
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9229159|-79.0306476
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9233784|-79.0309828
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9229494|-79.0333901
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9235793|-79.0334019
23|ECU23|Ecuador|ECU|Cuenca|secundaria|-2.9186179|-79.0290128
24|ECU24|Ecuador|ECU|Cuenca|principal|-2.91879331377911|-79.0340781166101
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9215162|-79.0313501
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9161333|-79.0333025
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9206872|-79.0370272
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9173083|-79.0361997
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9160186|-79.0369807
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9161213|-79.0369877
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9156847|-79.036958
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9158665|-79.0361862
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9161284|-79.0361737
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9156924|-79.0361885
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9171337|-79.0341515
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9173461|-79.0336588
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9179037|-79.0327708
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9170315|-79.0355525
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9163124|-79.0345539
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9168111|-79.0347851
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9159781|-79.0351035
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9180434|-79.037123
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9171665|-79.0340799
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9161795|-79.0332219
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9218107|-79.0363604
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9207296|-79.0369635
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9192786|-79.0333929
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9164407|-79.0320366
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9156551|-79.0314588
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9185609|-79.0368755
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9170072|-79.0311132
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9160123|-79.0350398
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.917377|-79.0313113
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9178791|-79.0315627
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9191474|-79.0312333
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9188634|-79.0331777
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.918237|-79.0329505
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9171674|-79.0320771
24|ECU24|Ecuador|ECU|Cuenca|secundaria|-2.9198914|-79.0362896
